"ResponseId_W2","exp_group","condition","ideo_folded","pid_strength","ss1","ss2","ss3","ss4","ss5","ss6","ss_sum","compliance_level","WELL_FEELINGS_1","WELL_FEELINGS_2","WELL_FEELINGS_3","WELL_FEELINGS_4","WELL_FEELINGS_5","WELL_FEELINGS_6","WELL_ACT_1","WELL_ACT_2","WELL_ACT_3","WELL_ACT_4","WELL_ACT_5","SMS_1","SMS_2","SMS_3","SPEECH_1","SPEECH_2","SPEECH_3","SPEECH_4","party_folded","MAL","PREPOL","COMPROMISE","TRUST_1","TRUST_2","TRUST_3","TRUST_4","TRUST_5","TRUST_6","ECON_PRE","ENV_PRE","IMMIG_PRE","GUN_PRE","TRUMP_PRE","ECON_POST","ENV_POST","IMMIG_POST","GUN_POST","TRUMP_POST","thermo_dem_PRE","thermo_rep_PRE","thermo_lib_PRE","thermo_con_PRE","thermo_gun_PRE","thermo_immig_PRE","thermo_climate_PRE","thermo_econ_PRE","thermo_trumpissue_PRE","understand_climate_PRE","understand_econ_PRE","understand_gun_PRE","understand_immig_PRE","understand_opideo_PRE","understand_opparty_PRE","understand_ownideo_PRE","understand_ownparty_PRE","understand_trumpissue_PRE","negtrait_otherideo_stupid_PRE","negtrait_otherparty_stupid_PRE","stupid_gun_PRE","stupid_imig_PRE","stupid_econ_PRE","stupid_climate_PRE","stupid_trumpissue_PRE","thermo_issues_PRE","understand_issues_PRE","stupid_issues_PRE","thermo_dem_POST","thermo_rep_POST","thermo_lib_POST","thermo_con_POST","thermo_gun_POST","thermo_immig_POST","thermo_climate_POST","thermo_econ_POST","thermo_trumpissue_POST","understand_climate_POST","understand_econ_POST","understand_gun_POST","understand_immig_POST","understand_opideo_POST","understand_opparty_POST","understand_ownideo_POST","understand_ownparty_POST","understand_trumpissue_POST","negtrait_otherideo_stupid_POST","negtrait_otherparty_stupid_POST","stupid_gun_POST","stupid_imig_POST","stupid_econ_POST","stupid_climate_POST","stupid_trumpissue_POST","thermo_issues_POST","understand_issues_POST","stupid_issues_POST","TRUST_ALL","SPEECH_ALL","SMS_ALL","WELLBEING_ALL","WELLACT_ALL"
"R_3IWxs7UZDtjr3hh","cons_t",1,2,5.5,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",6,5,6,5,5,6,3,3,0,2,4,6,6,5,5,6,6,5,0,-0.2,-0.75,-0.5,-1,0,0,0,1,0,6.66666666666667,6,6.66666666666667,4.66666666666667,7.66666666666667,6,6.66666666666667,6.66666666666667,6.66666666666667,7.33333333333333,45,52,50,57,63,48,31,42,49,4,4,4,5,5,4,4,5,5,3,3,NA,3,3,NA,NA,46.6,4.4,NA,40,54,69,61,58,70,74,52,37,5,5,6,4,6,4,6,5,6,5,6,5,6,5,5,6,58.2,5.2,5.4,0,-5.5,5.66666666666667,-1.83333333333333,0.8
"R_3IQRXQq7WdUyoOF","lib_t",1,2,3,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",2,3,6,5,4,6,1,1,0,0,3,4,6,6,6,6,6,6,1,0,1.25,-1.25,0,0,0,0,1,0,6,1,4,7,1,5,1,2.33333333333333,6.33333333333333,1,80,25,80,40,50,50,25,50,0,1,4,4,4,4,4,7,6,2,3,5,3,NA,3,NA,NA,35,3,NA,80,20,75,35,50,50,10,50,10,1,4,4,4,4,3,5,6,1,1,2,1,1,1,4,7,34,2.8,2.8,-0.166666666666667,-6,5.33333333333333,-2.66666666666667,-0.2
"R_2ceaZJiP17zQxGQ","cons_t",1,1,3.5,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",2,4,6,6,6,5,2,0,0,0,1,2,2,2,6,6,6,6,1,1.2,0.5,0.75,0,0,0,-1,-1,1,8.33333333333333,7,4.33333333333333,4.66666666666667,6,7.33333333333333,5.66666666666667,4,4,6.33333333333333,44,60,42,48,31,41,52,50,51,5,5,3,4,5,5,5,5,5,2,2,NA,NA,2,NA,3,45,4.4,NA,50,63,50,49,27,35,47,48,53,4,5,3,4,4,5,5,6,5,1,1,3,1,1,1,1,42,4.2,1.4,0.166666666666667,-6,2,-2.83333333333333,0.2
"R_3dMUYuNE5EaCCas","lib_t",1,0,4.25,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",4,4,5,5,2,4,2,1,1,2,6,6,7,6,4,2,1,1,0,-0.4,0.5,-1,0,-2,0,-1,0,1,7.66666666666667,2.33333333333333,2.66666666666667,3.66666666666667,1,6.66666666666667,2,2.33333333333333,3.33333333333333,1,50,31,50,35,14,10,5,37,2,1,3,1,1,2,3,4,4,1,6,5,NA,NA,NA,5,7,13.6,1.4,NA,55,5,50,8,1,8,0,5,0,1,4,1,1,3,4,5,4,1,6,7,6,7,4,7,7,2.8,1.6,6.2,0.333333333333333,-2,6.33333333333333,-1.33333333333333,0
"R_3mdZ7UhvxK7Puqr","cons_c",0,5,6.5,0,0,0,0,0,0,0,NA,3,7,4,4,4,4,0,1,7,1,0,4,3,4,4,4,4,4,3,0.6,-0.25,3.5,-1,-1,-2,-1,0,-1,7.33333333333333,6.33333333333333,10.3333333333333,8,13,7.66666666666667,5.33333333333333,11,8.33333333333333,13,0,100,0,100,25,30,51,19,0,3,3,4,2,1,1,7,7,1,6,7,6,NA,4,NA,NA,25,2.6,NA,0,100,0,100,30,19,56,58,0,4,4,4,4,1,1,7,7,1,4,7,3,3,3,3,7,32.6,3.4,3.8,1,-4,3.66666666666667,-1,1.8
"R_3Ms2ZAKypMqFBSs","lib_t",1,2,1.75,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",1,4,2,3,2,3,0,0,0,0,0,2,3,4,6,6,6,6,1,-1.4,-0.75,-1,3,2,2,2,0,2,6.66666666666667,1,5,3.66666666666667,3.33333333333333,4,1,2.66666666666667,2,4,23,0,30,12,0,39,0,15,0,1,4,5,3,4,3,5,5,2,4,4,NA,NA,4,NA,5,10.8,3,NA,55,51,51,51,44,50,10,46,50,1,4,7,5,4,5,4,5,3,1,1,4,1,4,7,4,40,4,4,-1.83333333333333,-6,3,-0.833333333333333,0
"R_UiQGX4ofViSi3VT","lib_t",1,1,1.75,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",1,1,7,7,7,7,3,0,0,0,5,4,1,4,5,5,5,5,1,1,0.25,0,-1,0,-2,0,2,-1,5.66666666666667,2,2.33333333333333,1,4,6,1,3.66666666666667,3,4,50,50,50,51,50,50,50,50,50,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,50,4,NA,50,49,49,49,49,49,50,50,49,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,49.4,4,4,0.333333333333333,-5,3,-4.33333333333333,-0.4
"R_UWuDTyRsX0Nc7Zf","cons_c",0,0,3,0,0,0,0,0,0,0,NA,7,6,2,1,1,2,6,3,0,0,6,1,1,1,7,7,7,7,0,-0.2,0.25,1,-1,0,0,1,-1,-1,8,7.66666666666667,8.33333333333333,10,12.6666666666667,6.66666666666667,9.33333333333333,8.33333333333333,10,13,2,40,11,46,19,29,17,52,22,3,4,3,3,2,1,4,4,2,3,4,4,2,NA,NA,NA,27.8,3,NA,5,60,38,55,43,52,35,50,50,2,4,2,4,3,2,4,4,2,5,7,6,5,3,5,4,46,2.8,4.6,0.333333333333333,-7,1,1.16666666666667,0.6
"R_27pMqOLj1zuq5UD","lib_c",0,0,4.75,0,0,0,0,0,0,0,NA,6,5,6,3,3,4,0,2,2,1,4,2,2,2,7,7,4,7,0,0,-0.25,0.5,0,1,0,2,0,1,7,4,4.66666666666667,7.66666666666667,1,7.66666666666667,2.66666666666667,4,6.33333333333333,1,73,72,73,72,87,98,87,67,1,4,5,5,6,5,5,5,5,2,4,4,NA,NA,4,2,NA,68,4.4,NA,30,20,20,19,31,40,30,20,50,6,6,4,4,6,4,4,4,3,2,2,2,3,2,2,5,34.2,4.6,2.8,-0.666666666666667,-6.25,2,-0.833333333333333,0.2
"R_2U9PKwDWUaStS8q","lib_t",1,0,5,0,1,0,0,1,0,2,"Low Compliance 
(0-2 story surveys)
N = 79",4,4,7,6,5,5,0,2,0,4,2,6,5,6,4,4,3,4,3,-0.2,-0.25,-0.25,-2,1,0,0,0,0,7.33333333333333,5,3,5,6.33333333333333,9,4.33333333333333,5.33333333333333,5.66666666666667,5.33333333333333,56,49,52,51,49,33,52,52,51,5,5,5,5,5,5,5,5,5,1,1,1,NA,1,NA,NA,47.4,5,NA,50,51,50,50,49,29,51,50,50,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,45.8,4,1,0.166666666666667,-3.75,5.66666666666667,-2.5,0.8
"R_3GB1pCM1qDTkPO8","lib_t",1,2,3.25,1,1,1,0,1,1,5,"High Compliance 
(5-6 story surveys)
N = 337",7,6,6,6,6,6,0,0,0,0,4,7,6,6,5,6,3,6,3,-0.6,-0.5,1,-3,-6,-2,-5,-4,-4,7.66666666666667,7.33333333333333,7,13,8.33333333333333,13,1.33333333333333,3.66666666666667,12.6666666666667,9.66666666666667,50,50,50,50,22,50,50,50,50,7,7,6,6,6,7,7,6,7,4,4,4,NA,4,NA,NA,44.4,6.6,NA,45,48,47,49,6,49,45,8,46,2,4,1,3,2,6,6,4,3,4,2,2,4,3,3,2,30.8,2.6,2.8,4,-5,6.33333333333333,-1.83333333333333,-0.8
"R_0Bt2EcGStYg0wh3","lib_c",0,2,6.25,0,0,0,0,0,0,0,NA,1,3,6,6,7,6,2,4,1,2,4,3,2,5,6,5,7,7,2,-1,0.25,0.25,1,-1,-1,3,0,1,6,2,7,8.66666666666667,6,8,1.33333333333333,5.66666666666667,10,4.66666666666667,83,14,81,15,28,16,34,47,7,5,5,5,6,4,4,6,6,4,2,2,2,3,NA,NA,NA,26.4,5,NA,85,59,80,60,0,0,15,50,60,2,4,1,1,4,4,2,6,3,2,4,6,4,6,6,3,25,2.2,5,-0.5,-6.25,3.33333333333333,-3.5,1
"R_1GDn1VDmso3IQDV","cons_c",0,4,2.5,0,0,0,0,0,0,0,NA,1,4,1,2,3,2,0,0,7,1,0,4,4,4,4,4,4,4,1,-0.8,0.5,-1,0,-1,-2,-1,0,-1,7.33333333333333,7.66666666666667,8,9,6,9,7.33333333333333,7,8,5.66666666666667,50,50,40,50,50,40,50,50,50,4,4,4,4,3,3,5,4,5,4,4,NA,4,4,NA,NA,48,4.2,NA,40,53,25,87,17,24,52,50,52,4,4,3,4,2,3,5,3,4,1,1,1,1,1,1,1,39,3.8,1,0.833333333333333,-4,4,-0.5,1.6
"R_wTuo06MHJInSSeB","lib_c",0,2,4,0,0,0,0,0,0,0,NA,2,3,4,2,2,2,0,0,0,0,0,3,5,4,5,5,4,5,2,-0.4,0.25,-0.25,-1,-3,-1,-2,-1,-1,5.33333333333333,4.66666666666667,6.66666666666667,2.33333333333333,6.33333333333333,5.33333333333333,4,5,3,5,74,43,71,74,2,51,44,39,83,3,3,1,5,4,4,5,5,7,4,5,NA,NA,4,6,NA,43.8,3.8,NA,70,35,66,70,11,29,35,41,29,3,4,1,4,3,3,6,5,3,2,1,6,2,2,2,4,29,3,3.2,1.5,-4.75,4,-0.833333333333333,0
"R_3nJf88gN250sF5i","lib_t",1,3,5,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",5,6,4,2,4,3,3,1,3,2,0,4,5,5,7,7,7,7,2,1.2,0.5,0.25,-1,-2,0,0,-1,0,6.66666666666667,2.66666666666667,3,4,1.33333333333333,8.66666666666667,2.66666666666667,1,6,1.66666666666667,70,50,50,50,30,30,50,40,10,4,4,4,4,4,4,4,5,3,4,4,5,NA,NA,4,NA,32,3.8,NA,81,29,65,50,32,12,47,43,20,3,4,4,4,4,4,5,6,3,3,5,4,6,4,5,6,30.8,3.6,5,0.666666666666667,-7,4.66666666666667,-0.333333333333333,1.8
"R_1kOJFohRrVhDOx1","lib_t",1,1,4.25,1,1,1,0,1,1,5,"High Compliance 
(5-6 story surveys)
N = 337",1,3,6,6,7,7,1,5,0,0,7,7,7,7,2,1,1,1,1,0.4,0.5,6,-2,0,0,-4,-1,0,3.66666666666667,1.33333333333333,2,10.6666666666667,1,2.66666666666667,1,2.33333333333333,11.6666666666667,1,81,10,80,6,10,14,13,16,11,2,2,5,5,4,3,5,5,3,1,1,1,NA,1,NA,NA,12.8,3.4,NA,82,7,85,2,7,2,5,7,7,2,5,3,5,2,1,7,7,3,7,7,6,6,7,7,6,5.6,3.6,6.4,1.16666666666667,-1.25,7,-3.66666666666667,-0.2
"R_3rCi1C0ccBkPMYh","cons_c",0,5,4,0,0,0,0,0,0,0,NA,1,4,5,6,4,4,0,0,0,1,0,1,1,1,5,5,4,4,3,0.2,0,-1,-2,-2,0,-2,-2,-2,7,13,13,11,8,7,12.6666666666667,13,11,6.33333333333333,0,50,0,82,3,4,2,10,30,1,2,2,2,1,1,7,4,3,6,7,NA,NA,NA,5,4,9.8,2,NA,0,50,0,74,9,17,0,10,14,1,2,3,2,1,1,7,5,4,7,7,4,4,4,7,4,10,2.4,4.6,1.66666666666667,-4.5,1,-2.33333333333333,0.2
"R_3Kot2jGAog5Audq","lib_c",0,4,6.5,0,0,0,0,0,0,0,NA,1,1,6,5,6,6,0,6,0,0,7,7,7,7,7,7,7,7,3,0,1,1.75,1,1,2,1,1,2,9,10,9.66666666666667,8.33333333333333,9.33333333333333,11,8.66666666666667,8.33333333333333,10.3333333333333,8,81,37,89,55,2,4,44,12,1,7,6,1,6,1,7,6,7,6,1,2,NA,1,NA,NA,1,12.6,5.2,NA,100,3,100,3,2,3,1,1,0,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,1.4,2.2,7,-1.33333333333333,-7,7,-3.5,-0.2
"R_3gXEeRzgxMkijwK","cons_t",1,4,5.25,0,1,1,0,0,1,3,"Middle Compliance 
(3-4 story surveys)
N = 89",3,4,5,6,5,5,0,0,0,0,0,1,1,1,7,7,7,7,2,0.8,0.75,-0.75,1,1,0,0,1,0,10.6666666666667,9.66666666666667,6.33333333333333,5,12.3333333333333,10.3333333333333,7.66666666666667,7,7,10.6666666666667,30,90,30,90,72,71,50,40,80,4,4,3,6,2,2,6,6,4,3,6,NA,5,2,NA,NA,62.6,4.2,NA,20,85,15,90,50,20,30,10,10,4,2,5,6,2,2,6,7,1,6,6,5,4,5,4,5,24,3.6,4.6,-0.5,-7,1,-2.33333333333333,0
"R_3EYDnxhCCLARX8m","lib_c",0,0,4,0,0,0,0,0,0,0,NA,1,1,4,5,5,4,0,2,0,0,0,3,4,4,6,6,6,6,1,0.8,0.75,-0.25,3,1,1,0,0,1,5.66666666666667,5,2.66666666666667,6.33333333333333,1.66666666666667,5,4.66666666666667,1.66666666666667,5,1,44,12,30,39,46,29,30,38,38,5,4,4,4,5,3,4,4,4,4,4,3,NA,3,NA,NA,36.2,4.2,NA,72,39,38,46,45,50,43,47,45,4,4,4,5,6,4,4,5,5,2,2,2,2,2,2,2,46,4.4,2,-1,-6,3.66666666666667,-2.66666666666667,0.4
"R_31dBPX19kFfMKwJ","lib_t",1,0,3.75,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",1,1,5,5,5,5,0,0,0,0,6,4,4,4,4,4,4,4,1,-0.4,0.5,-0.75,0,-1,0,-1,-1,-1,7.66666666666667,4.33333333333333,7,6,7,7.33333333333333,4.33333333333333,7,6.66666666666667,7,50,50,50,50,50,50,50,50,50,1,1,1,1,2,2,2,3,1,2,3,NA,NA,3,NA,3,50,1,NA,50,50,50,50,50,50,50,50,50,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,50,2,1,0.666666666666667,-4,4,-3,-1.2
"R_3qZO9Qp0uz07Oli","cons_t",1,0,4.5,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",1,1,5,6,6,6,2,2,0,0,7,1,1,1,7,7,7,7,0,-0.4,-1.25,0.25,0,0,-2,1,0,-1,11.6666666666667,13,6.66666666666667,11,11.3333333333333,11,12.3333333333333,3.66666666666667,11,11.6666666666667,25,60,10,60,10,50,2,5,10,6,6,6,6,6,6,6,6,6,5,2,NA,2,NA,NA,3,15.4,6,NA,50,20,20,25,19,50,20,25,20,2,4,2,6,4,4,4,4,4,4,4,5,1,5,5,3,26.8,3.6,3.8,0.333333333333333,-7,1,-3.5,-0.6
"R_2wuBZ8HwMEzOX8q","lib_c",0,0,7,0,0,0,0,0,0,0,NA,1,1,6,4,5,6,2,4,1,1,3,1,2,2,7,7,6,4,0,1,-0.75,2.5,0,2,0,0,0,0,6.33333333333333,3.66666666666667,7,7.33333333333333,1.66666666666667,7.33333333333333,1.33333333333333,9,5,3.33333333333333,0,0,16,16,0,0,0,6,0,4,7,4,4,5,4,5,6,5,4,7,4,NA,6,NA,NA,1.2,4.8,NA,7,12,15,14,8,7,75,61,15,6,5,4,4,3,3,2,2,3,6,4,7,5,5,5,7,33.2,4.4,5.8,-0.333333333333333,-6,1.66666666666667,-3.16666666666667,1
"R_2sceuT44LdAoveT","cons_t",1,4,5,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",1,1,7,7,7,7,0,1,0,1,2,7,4,4,7,7,7,5,2,0,0,-2.25,0,1,1,-1,0,2,11.6666666666667,11.3333333333333,11.3333333333333,1,11.6666666666667,13,7.66666666666667,8.66666666666667,6.66666666666667,8.66666666666667,6,86,15,81,17,11,17,38,11,3,3,3,2,3,2,3,4,3,7,7,NA,NA,6,NA,6,18.8,2.8,NA,6,87,5,65,54,76,58,19,68,2,3,1,1,3,3,7,7,1,7,7,5,7,4,7,7,55,1.6,6,-0.5,-6.5,5,-4.33333333333333,0
"R_3BKpwqvgo96LwNX","cons_t",1,2,5.75,1,1,1,0,1,1,5,"High Compliance 
(5-6 story surveys)
N = 337",4,5,6,5,6,5,1,3,0,3,1,4,6,5,4,5,6,6,3,0,-0.5,-0.25,-1,-1,0,0,-1,-1,10,9.33333333333333,9.33333333333333,9,9.33333333333333,9.66666666666667,9.33333333333333,5,10.3333333333333,4.33333333333333,54,30,44,33,49,29,6,25,49,6,5,6,5,4,6,5,5,5,6,6,NA,NA,6,4,NA,31.6,5.4,NA,34,23,35,26,17,23,24,16,22,4,3,5,5,3,4,4,3,4,4,3,4,4,5,4,4,20.4,4.2,4.2,0.666666666666667,-5.25,5,-2.16666666666667,1.2
"R_2YJqYIxAqBGvqlA","cons_t",1,1,2.75,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",2,1,6,5,6,6,5,2,1,1,6,5,1,1,7,7,4,5,2,0.6,-1,1.25,1,-1,0,0,0,0,4,3.66666666666667,4,11,6.33333333333333,5.66666666666667,2.66666666666667,3,7,6,51,70,70,70,50,80,51,71,54,6,6,6,6,6,6,6,6,6,4,4,4,NA,NA,4,NA,61.2,6,NA,56,48,56,55,54,45,83,80,60,7,6,2,5,4,3,4,4,7,1,2,7,5,2,1,2,64.4,5.4,3.4,0,-5.75,2.33333333333333,-3.33333333333333,0.6
"R_20Yw0bgLAC41exC","cons_c",0,0,4,0,0,0,0,0,0,0,NA,1,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,0,0.2,0,0,0,0,0,0,0,0,8.33333333333333,9.33333333333333,9.33333333333333,7,7,6,6,6,6.33333333333333,9,82,88,88,80,81,87,81,83,85,5,6,5,5,6,5,5,6,6,6,4,NA,5,5,NA,NA,83.4,5.4,NA,85,84,92,90,94,92,86,91,92,7,6,6,7,7,7,6,6,7,5,5,5,5,5,6,6,91,6.6,5.4,0,-6,6,-1.83333333333333,2.4
"R_1jxnhrRJAVmueLr","lib_c",0,5,4.5,0,0,0,0,0,0,0,NA,5,5,6,6,5,6,0,2,0,1,5,5,5,6,5,6,6,5,3,0.4,1.25,1,2,1,2,2,1,1,9.33333333333333,7,7,7.33333333333333,7,8.33333333333333,1,4.33333333333333,1,1,40,49,1,74,1,46,44,48,1,5,5,4,5,4,5,4,5,5,4,4,1,NA,NA,1,NA,28,4.8,NA,55,50,53,50,50,51,52,51,54,4,4,6,6,5,4,6,6,4,6,5,6,5,5,5,5,51.6,4.8,5.2,-1.5,-5.5,5.33333333333333,-2.16666666666667,-0.4
"R_SOh8uIlgyjj8Ivv","lib_t",1,2,4.25,1,0,1,1,1,1,5,"High Compliance 
(5-6 story surveys)
N = 337",3,4,5,5,5,5,4,2,1,0,3,2,2,4,5,5,5,5,2,0.8,1,-0.25,0,0,0,0,-1,-1,9.66666666666667,3.66666666666667,4.66666666666667,3.33333333333333,5,9.66666666666667,3.33333333333333,5.33333333333333,5,5,62,45,56,62,39,45,63,47,73,6,5,6,6,6,5,5,5,6,2,2,2,2,NA,NA,NA,53.4,5.8,NA,66,34,61,52,55,50,44,51,33,5,5,6,5,5,4,5,6,3,3,5,2,3,2,2,5,46.6,4.8,2.8,0.333333333333333,-5,2.66666666666667,-2.16666666666667,0.8
"R_1qaNMhn9lZEf6Qp","lib_c",0,2,6.25,0,0,0,0,0,0,0,NA,2,1,6,6,6,6,0,0,0,0,0,1,1,1,7,7,7,7,3,-1.2,-2.25,6,0,0,1,0,2,1,9.66666666666667,3,1.33333333333333,3,1,7.66666666666667,1,2,3,1,16,8,96,9,8,13,14,15,8,6,2,6,6,1,1,2,7,1,6,7,NA,4,NA,NA,7,11.6,4.2,NA,100,22,100,59,67,53,65,66,50,2,4,4,3,3,3,7,7,4,1,1,1,1,1,1,1,60.2,3.4,1,-0.666666666666667,-7,1,-3.5,0
"R_2wdaEaAGd9ZDOEb","lib_t",1,3,4,1,0,1,1,1,1,5,"High Compliance 
(5-6 story surveys)
N = 337",5,6,3,4,6,2,1,0,0,3,1,4,3,6,7,3,7,5,1,0.2,1.5,-0.25,0,0,0,1,0,1,5,1.66666666666667,1.33333333333333,7.66666666666667,1,5.33333333333333,1.66666666666667,2,6.33333333333333,1,58,48,86,46,54,36,54,49,9,3,4,4,5,2,3,7,5,2,4,4,2,NA,4,NA,NA,40.4,3.6,NA,54,31,83,49,50,48,50,50,37,2,4,6,3,2,2,7,5,1,1,1,1,1,1,1,3,47,3.2,1.4,-0.333333333333333,-5.5,4.33333333333333,-0.666666666666667,0.6
"R_UKJreE8qdAAPdnP","lib_t",1,5,6,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",1,4,7,7,5,5,2,2,0,0,0,5,5,5,7,7,1,6,3,-0.8,-0.25,1,0,0,1,0,-1,0,8,1,1,1,1,7.33333333333333,1,1,1,1,83,19,83,25,1,1,1,25,2,1,1,1,1,2,2,6,6,1,5,5,NA,NA,4,NA,5,6,1,NA,82,15,79,27,3,7,4,19,8,1,1,1,1,3,1,7,7,1,5,5,7,5,5,7,5,8.2,1,5.8,0,-5.25,5,-3.16666666666667,0.8
"R_31RS8FtBM6Qs1UQ","lib_c",0,4,6.25,0,0,0,0,0,0,0,NA,2,2,6,5,6,5,1,2,0,0,2,3,3,5,7,7,7,7,3,0.4,0.25,0.25,-2,0,0,0,-1,-1,5.33333333333333,1.33333333333333,1,2,1,4.33333333333333,1,1,1.66666666666667,1,92,20,90,15,15,15,15,25,5,2,3,3,3,3,3,7,6,1,3,3,NA,NA,NA,3,6,15,2.4,NA,90,10,90,20,30,20,25,35,10,3,4,5,4,4,2,6,6,2,5,5,4,4,3,5,6,24,3.6,4.4,0.666666666666667,-7,3.66666666666667,-3,0.2
"R_3iXuHgnSLQIP58G","lib_c",0,0,3.25,0,0,0,0,0,0,0,NA,4,4,4,4,4,4,3,1,0,0,1,4,4,4,4,4,4,4,1,0,1,0,1,0,0,0,0,0,9.33333333333333,8.33333333333333,7,7.66666666666667,3.66666666666667,9,5,7,9.33333333333333,7,29,32,85,86,29,84,33,90,21,1,1,1,1,1,1,1,1,1,4,5,NA,NA,NA,4,4,51.4,1,NA,50,53,58,52,100,65,90,22,54,4,4,4,4,4,4,4,4,4,5,5,4,3,4,4,4,66.2,4,3.8,-0.166666666666667,-4,4,-1.33333333333333,0.6
"R_3MEBlWuaVc3H1y0","lib_c",0,4,7,0,0,0,0,0,0,0,NA,7,7,2,1,1,2,0,4,0,0,0,1,1,4,4,4,4,4,3,-2.4,1,-1.75,0,0,-2,0,0,-1,11.6666666666667,1.33333333333333,1.33333333333333,2,1,9,1.33333333333333,2.33333333333333,1,1,100,0,100,0,0,0,0,0,0,1,1,7,1,1,1,7,7,1,7,7,4,5,NA,NA,NA,0,2.2,NA,100,0,100,2,0,0,0,4,0,1,1,1,1,1,1,7,7,1,1,1,2,1,1,1,1,0.8,1,1.2,0.5,-4,2,1.33333333333333,0.8
"R_3M3885vBrR9zorw","cons_c",0,2,5.25,0,0,0,0,0,0,0,NA,2,4,5,5,6,5,4,2,0,0,7,1,5,6,5,5,5,5,2,-0.199999999999999,0.5,0,0,0,-1,-1,0,1,8.33333333333333,9,8.66666666666667,7,11,8.66666666666667,6.33333333333333,10,5,11,22,91,1,82,37,4,15,5,20,2,2,4,1,1,3,5,7,6,7,5,3,NA,NA,3,NA,16.2,3,NA,21,87,1,85,32,8,1,24,13,2,2,4,1,1,3,6,6,4,7,4,3,7,4,4,4,15.6,2.6,4.4,0.166666666666667,-5,4,-2.5,-0.2
"R_O244euJC1K2MpVf","lib_c",0,5,7,0,0,0,0,0,0,0,NA,1,1,7,7,7,7,2,1,0,0,4,4,4,4,4,4,4,4,3,0,0,0,0,0,0,-1,0,0,11,1,2.33333333333333,5,3,5,5.33333333333333,1.66666666666667,3,5,100,23,3,98,1,51,17,5,99,4,4,5,5,4,5,4,4,4,4,4,NA,NA,NA,4,4,34.6,4.4,NA,51,7,72,69,3,18,6,13,67,7,7,5,6,6,5,7,6,5,1,1,1,1,1,1,1,21.4,6,1,0.166666666666667,-4,4,-4.33333333333333,-0.2
"R_30vJUCP0OB7zvdn","cons_t",1,2,2,1,0,0,0,0,1,2,"Low Compliance 
(0-2 story surveys)
N = 79",1,1,6,5,5,6,0,5,0,0,0,2,1,4,5,5,5,5,1,-0.8,-0.25,0.25,1,0,-1,0,1,0,7.66666666666667,10.3333333333333,11.3333333333333,11,9.33333333333333,10,11.3333333333333,9.66666666666667,11,9,17,60,16,74,37,32,30,26,51,5,5,4,5,4,4,5,5,4,2,2,NA,NA,2,2,NA,35.2,4.6,NA,25,70,25,81,50,50,50,50,50,4,4,4,4,4,4,5,5,5,1,1,1,1,1,1,1,50,4.2,1,-0.166666666666667,-5,2.33333333333333,-3.33333333333333,1
"R_ResV1WDbca5t2Qp","lib_c",0,2,4.25,0,0,0,0,0,0,0,NA,3,4,5,4,6,3,0,0,0,0,2,2,3,4,6,6,4,6,2,0,-0.5,-0.75,-1,0,1,0,-1,0,7.66666666666667,2.66666666666667,1.66666666666667,2.66666666666667,3.33333333333333,8.33333333333333,3.66666666666667,2.33333333333333,3,3.33333333333333,82,60,85,62,40,45,60,60,20,3,4,4,3,5,4,6,6,3,2,2,NA,NA,NA,2,2,45,3.4,NA,90,30,90,40,40,5,25,34,20,2,3,4,2,5,3,6,6,2,1,1,4,3,3,4,4,24.8,2.6,3.6,0.166666666666667,-5.5,3,-1.83333333333333,-0.4
"R_pyrxkPTLkQAiDJL","cons_t",1,3,5.75,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",1,1,NA,6,6,6,0,1,0,0,3,1,1,1,6,6,6,6,3,-0.6,-1,-0.5,0,0,0,-3,0,0,7.33333333333333,1.66666666666667,5.66666666666667,1.66666666666667,11,7,1,6.66666666666667,1,10.6666666666667,69,80,69,70,18,54,13,70,50,2,5,2,4,4,4,5,6,4,4,4,NA,NA,NA,6,4,41,3.4,NA,45,74,45,70,7,47,7,47,35,1,4,2,4,4,4,4,4,4,3,3,2,4,4,2,4,28.6,3,3.2,0.5,-6,1,NA,-0.4
