"ResponseId","URL","FAKE","EXTREMITY","QUALITY","incivility","emotion","sentiment","outlet","is_domain","political","date"
"R_Om6QvgKUhoDIJTb","https://www.thenation.com/article/climate-change-democrats-townhall/","No","Moderate","Acceptable quality",0,"Sadness","Neutral","The Nation",1,1,"2019-09-06"
"R_cUygQXfgc5nmFeV","https://www.thenation.com/article/palestinians-ajjawi/","Yes","Somewhat extreme","Very high quality",0,"0","Positive","The Nation",1,1,"2019-09-05"
"R_3NDvyVmw9esR4Ap","https://motherjones.com/politics/2019/09/mark-sanford-announces-long-shot-primary-challenge-to-trump/","No","Moderate","High quality",0,"0","Neutral","Mother Jones",1,1,"2019-09-08"
"R_3O7maqAzqJESftU","https://www.motherjones.com/politics/2019/09/democrats-are-afraid-to-say-it-climate-change-also-means-retreat/","No","2","High quality",0,"0","Positive","Mother Jones",1,1,"2019-09-09"
"R_2CqNReWnNayWnRA","https://www.motherjones.com/politics/2019/09/the-threat-of-a-post-roe-america-is-already-changing-how-women-get-abortions/","No","2","High quality",0,"0","Neutral","Mother Jones",1,1,"2019-09"
"R_u8iVFhiYbMacUmJ","https://www.democracynow.org/2019/9/6/dorian_bahamas_climate_crisis","No","3","High quality",0,"Sadness","Negative","Democracy Now",1,1,"2019-09-06"
"R_1OT9ANSrAho4F4l","https://www.democracynow.org/2019/9/6/hurricane_dorian_bahamas_rescue_efforts","No","Somewhat extreme","High quality",0,"Sadness","Neutral","Democracy Now",1,1,"2019-09-06"
"R_25QpPYKcTV0RXHa","https://www.motherjones.com/politics/2019/09/the-threat-of-a-post-roe-america-is-already-changing-how-women-get-abortions/","No","Somewhat extreme","Acceptable quality",0,"0","Mixed","Mother Jones",1,1,"2019-09"
"R_ALtBuHhTrfqqHzb","https://www.democracynow.org/2018/12/11/meet_the_15_year_old_swedish","No","5","High quality",0,"Amazement","Positive","Democracy Now",1,1,"2018-12-11"
"R_1hxU91lzRBGiNOm","https://www.motherjones.com/politics/2019/09/gop-congressional-candidate-has-ties-to-far-right-supporter-of-the-proud-boys/","No","2","High quality",0,"0","Positive","Mother Jones",1,1,"2019-09-10"
"R_2uwHKMBrLnJkGcU","https://www.motherjones.com/politics/2019/09/gop-congressional-candidate-has-ties-to-far-right-supporter-of-the-proud-boys/","No","Somewhat extreme","Very high quality",0,"0","Neutral","Mother Jones",1,1,"2019-09-09"
"R_pEpuyy0vix63hNn","https://www.motherjones.com/politics/2019/09/judge-promoted-by-trump-administration-threatened-a-2-year-old-with-an-attack-dog/","No","Somewhat extreme","Acceptable quality",0,"0","Neutral","Mother Jones",1,1,"2019-09-10"
"R_3EKZ8UvGW1rkLup","https://www.motherjones.com/politics/2019/09/trump-john-legend-chrissy-teigen/","No","5","Very poor quality",0,"Shock","Negative","Mother Jones",1,1,"2019-09-09"
"R_30dxlKsIDYm5DGo","https://www.motherjones.com/politics/2019/09/judge-promoted-by-trump-administration-threatened-a-2-year-old-with-an-attack-dog/","Yes","Moderate","Very poor quality",0,"Confusion","Negative","Mother Jones",1,1,"2019-09-10"
"R_uyL1HzNG5wUH3ot","https://www.thenation.com/article/philanthropy-charity-inequality-taxes/","No","Moderate","High quality",0,"0","Positive","The Nation",1,1,"2019-09-11"
"R_AaMXWF34RiheCWt","https://www.democracynow.org/2019/9/11/headlines/palestinians_say_annexation_of_west_bank_would_be_paramount_to_a_war_crime","No","5","Poor quality",0,"0","Negative","Democracy Now",1,1,"2019-09-11"
"R_2Cm1x3jLvycPtiC","https://www.motherjones.com/environment/2019/09/todays-special-grilled-salmon-laced-with-plastic-flesh/","No","8","High quality",0,"0","Positive","Mother Jones",1,1,"2019-09-12"
"R_1DTIUACdq1P7rFd","https://www.motherjones.com/politics/2019/09/vouchers-tax-credits-zoning-can-a-president-do-anything-to-fix-the-housing-crisis/","No","Moderate","Acceptable quality",0,"0","Neutral","Mother Jones",1,1,"2019-09-11"
"R_1QmSLP3GixXy57u","https://www.motherjones.com/politics/2019/09/north-carolina-republicans-used-an-insane-dirty-trick-to-cut-corporate-taxes/","No","2","Acceptable quality",0,"0","Negative","Mother Jones",1,1,"2019-09-11"
"R_24dUfXsqn7zgUkp","https://www.democracynow.org/","No","Moderate","High quality",0,"0","Positive","Democracy Now",1,0,""
"R_2dPWHOuDUdcfyle","https://www.motherjones.com/politics/2019/09/supreme-court-trump-asylum-ban/","No","2","Acceptable quality",0,"0","Negative","Mother Jones",1,1,"2019-09-11"
"R_1IyOKo4ZJUb6U3a","https://www.thenation.com/article/joe-biden-debate-election-2020/","No","Moderate","Acceptable quality",0,"0","Neutral","The Nation",1,1,"2019-09-13"
"R_3NKjewNbMW1eCRP","https://www.democracynow.org/2019/9/13/democratic_debate_2020_candidates_medicare_for","No","Moderate","Poor quality",0,"0","Neutral","Democracy Now",1,1,"2019-09-13"
"R_22ytn8RiNzx90CF","https://www.motherjones.com/politics/2019/09/brett-kavanaugh-kamala-klobuchar-castro/","No","3","Acceptable quality",1,"Shock","Neutral","Mother Jones",1,1,"2019-09-15"
"R_ummrB4lg0peAfXX","https://www.thenation.com/article/gun-control-legislation-congress/","No","Moderate","Acceptable quality",0,"0","Neutral","The Nation",1,1,"2019-09-12"
"R_2bQzgFZkucjVZx6","https://www.thenation.com/article/supreme-court-asylum-health-insurance/","No","Somewhat extreme","Poor quality",0,"Confusion","Neutral","The Nation",1,1,"2019-09-13"
"R_3h0FxNhiHAljigU","https://www.democracynow.org/","Yes","2","Acceptable quality",0,"0","Positive","Democracy Now",1,0,""
"R_YbN6qIiDP933R9D","https://www.thenation.com/article/gun-control-legislation-congress/","Yes","8","Poor quality",0,"0","Negative","The Nation",1,1,"2019-09-12"
"R_2EgwHuP1ugokglh","https://www.democracynow.org/2019/9/16/headlines/calls_mount_to_impeach_justice_kavanaugh_after_nyt_report_on_sexual_misconduct","No","Somewhat extreme","Poor quality",0,"Shock","Neutral","Democracy Now",1,1,"2019-09-16"
"R_AhCYjzVhMIItNw5","https://www.motherjones.com/environment/2019/09/we-know-theres-lots-of-plastic-in-the-ocean-why-cant-we-find-it/","No","2","Acceptable quality",0,"0","Positive","Mother Jones",1,1,"2019-09-16"
"R_3MRIioWfH7nWmTW","https://www.thenation.com/","No","Somewhat extreme","High quality",0,"Anxiety","Neutral","The Nation",1,0,""
"R_1lv5tkUWwq5ZLwD","https://www.motherjones.com/politics/2019/09/trump-keeps-contradicting-himself-on-iran/","No","3","High quality",0,"0","Positive","Mother Jones",1,1,"2019-09-16"
"R_1ewoaFqmqJwqV3l","https://www.thenation.com/article/kavanaugh-impeachment-susan-collins/","Yes","3","Acceptable quality",0,"0","Neutral","The Nation",1,1,"2019-09-16"
"R_27OPZWAg59Eg1QE","https://www.democracynow.org/2019/9/17/headlines/sen_warren_launches_anti_corruption_plan_receives_2020_endorsement_from_working_families_party","Yes","8","Poor quality",1,"0","Neutral","Democracy Now",1,1,"2019-09-17"
"R_3nU7OEGAEplhaXS","https://www.democracynow.org/2019/9/18/uaw_nationwide_strikes_gm","No","Somewhat extreme","Acceptable quality",0,"0","Neutral","Democracy Now",1,1,"2019-09-18"
"R_2QY5LzjSsbbDoyE","https://www.motherjones.com/environment/2019/09/greta-thunberg-just-pulled-an-iconic-move-in-front-of-congress/","No","3","Acceptable quality",0,"Amazement","Neutral","Mother Jones",1,1,"2019-09-18"
"R_2wHzFhXBPeBlaEC","https://www.thenation.com/article/afghanistan-landmines-war-on-terror/","Yes","5","High quality",0,"Shock","Neutral","The Nation",1,1,"2019-09-19"
"R_1FIL3ts6z0Cokd6","https://www.motherjones.com/","No","3","Very high quality",0,"0","Positive","Mother Jones",1,0,""
"R_pH6Bpvd5a88pKox","https://www.democracynow.org/","Yes","2","Acceptable quality",0,"Confusion","Mixed","Democracy Now",1,0,""
"R_1lt0Mn7YurtEuEt","https://www.motherjones.com/politics/2019/9/the-prudue-sttlement","No","Moderate","High quality",0,"Confusion","Neutral","Mother Jones",1,1,"not found"
"R_3RmeFcTpD6sdtIO","Https://thenation.com","No","3","High quality",0,"Shock","Neutral","The Nation",1,0,""
"R_UykqYFuVrynKcSt","https://www.motherjones.com/politics/2019/09/trump-impeachment-liveblog/","Yes","Very Extreme","Very high quality",0,"0","N/A","Mother Jones",1,1,"2019-09-24"
"R_b8G8ZtgQGJ8Xd6N","https://www.thenation.com/article/little-shell-tribe-land/","No","2","Very poor quality",0,"0","Negative","The Nation",NA,NA,NA
"R_2vkXvozRP6BpcXI","https://www.theblaze.com/jon-miller/nuclear-option-to-fight-hurricanes","No","Moderate","Acceptable quality",1,"0","Neutral","The Blaze",1,1,"2019-08-26"
"R_3KDzCUnCKkEIb1A","https://spectator.org/health-care-systems-in-other-countries-would-they-work-in-the-united-states/","No","Moderate","Acceptable quality",0,"0","Mixed","The American Spectator",1,1,"2019-08-28"
"R_2ZKsox8rpjHpMeh","https://www.breitbart.com/the-media/2019/08/27/beto-orourke-ejects-breitbart-news-reporter-from-event-at-historically-black-college/","No","Somewhat extreme","Poor quality",0,"Confusion","Negative","Breitbart",1,1,"2019-08-27"
"R_2zOqDhOU17KxEcg","https://spectator.org/why-trumps-approval-ratings-are-up-among-minorities/","No","Moderate","Very high quality",0,"0","Positive","The American Spectator",1,1,"2019-08-19"
"R_QnYS6F73xn0tSY9","https://spectator.org/david-koch-an-appreciation/","Yes","8","Very poor quality",0,"0","Negative","The American Spectator",1,1,"2019-08-28"
"R_9n0iOwITDIH3jYR","https://spectator.org/why-trumps-approval-ratings-are-up-among-minorities/","Yes","8","Poor quality",0,"0","Negative","The American Spectator",1,1,"2019-08-19"
"R_1qhdPeKjEPtInfg","https://www.theblaze.com/news/dnc-accused-of-treating-tulsi-gabbard-unfairly-ahead-of-upcoming-democratic-debate","Yes","Somewhat extreme","Poor quality",0,"0","Negative","The Blaze",1,1,"2019-08-28"
"R_3eeklNDjSPzFpeJ","https://www.theblaze.com/news/gillibrand-ends-her-campaign-with-one-tweet","No","2","Acceptable quality",0,"Shock","Neutral","The Blaze",1,1,"2019-08-28"
"R_1i8yfOruKMLKqwz","https://www.theblaze.com/news/trump-administration-ending-automatic-citizenship-for-us-troops-children-born-abroad","No","2","Poor quality",0,"0","Negative","The Blaze",1,1,"2019-08-28"
"R_1oosox96AKGzdZe","https://www.breitbart.com/politics/2019/08/29/u-n-chief-moots-solution-to-amazon-fires-lets-have-a-meeting/","No","2","Acceptable quality",0,"Amazement","Positive","Breitbart",1,1,"2019-08-29"
"R_Ti4ThROSHcdM7E5","https://www.theblaze.com/news/beto-orourke-says-women-should-be-able-to-choose-abortion-even-the-day-before-birth","No","Very Extreme","Acceptable quality",0,"0","Neutral","The Blaze",1,1,"2019-08-27"
"R_3G37foLNXn0ICRE","https://www.theblaze.com/contributors/democratic-party-passes-resolution-honoring-the-ethical-soundness-of-religiously-unaffiliated-americans","No","Moderate","High quality",0,"0","Neutral","The Blaze",1,1,"2019-08-29"
"R_eICf27AvMKzoUSZ","https://www.breitbart.com/politics/2019/08/29/joe-biden-theyre-going-to-unplug-these-kids/","No","3","Acceptable quality",0,"unclear","N/A","Breitbart",1,1,"2019-08-29"
"R_71A8sfbyej1KcXD","http://www.buzznet.com/2019/06/millennials-refuse-to-buy/?utm_source=tb&utm_medium=theblazev2-tb&utm_term=20+Things+That%27re+Quickly+Disappearing+Because+Millennials+Refuse+To+Buy+It-https%3A%2F%2Fs3.amazonaws.com%2Fhivemedia-images%2Fcreatives%2Foqi%2F1_oqi.jpg&utm_content=245346367&utm_campaign=2410480-tb&utm_source=tb&firefox=1","No","2","Acceptable quality",0,"0","Neutral","The Blaze",0,NA,""
"R_12hb8NR61V7SRqP","https://spectator.org/doj-inspector-general-comey-set-a-dangerous-example/","Yes","Somewhat extreme","Poor quality",0,"0","Negative","The American Spectator",1,1,"2019-08-29"
"R_6SgkKApSQvgajSN","https://spectator.org/doj-inspector-general-comey-set-a-dangerous-example/","No","Moderate","Acceptable quality",0,"0","Neutral","The American Spectator",1,1,"2019-08-29"
"R_DpLOfXc8SQVSdyh","https://spectator.org/joe-biden-puts-his-foot-in-his-electability/","No","2","High quality",0,"0","Positive","The American Spectator",1,1,"2019-08-30"
"R_2wRyzuhm022EWnx","https://www.breitbart.com/economy/2019/08/30/joe-biden-daca-illegals-become-american-before-a-lot-of-americans/","No","Somewhat extreme","Acceptable quality",0,"0","Mixed","Breitbart",1,1,"2019-08-30"
"R_2fE9GxmNt2nAsRt","https://www.theblaze.com/news/man-threatens-to-sue-popeyes-after-he-wasted-time-for-a-chicken-sandwich","No","3","High quality",0,"0","Positive","The Blaze",1,0,""
"R_3j7gXO72XaOTh9P","https://www.theblaze.com/news/nypd-detectives-plead-guilty-to-felony-bribery-and-abuse-of-power-but-will-not-serve-jail-time-in-sexual-assault-case","No","2","Very high quality",0,"Shock","Positive","The Blaze",1,1,"2019-08-30"
"R_2ay4O6Wakt3VUfa","https://spectator.org/doj-inspector-general-comey-set-a-dangerous-example/","No","Moderate","Very high quality",0,"0","Neutral","The American Spectator",1,1,"2019-08-29"
"R_uk1xiSv0UaeCmzv","https://www.theblaze.com/news/eric-trump-will-sue-larry-odonnell-and-msnbc","No","Somewhat extreme","Acceptable quality",0,"0","Negative","The Blaze",1,1,"2019-08-28"
"R_2f70g1DVonVgG0B","https://spectator.org/doj-inspector-general-comey-set-a-dangerous-example/","No","Somewhat extreme","Poor quality",0,"Shock","Negative","The American Spectator",1,1,"2019-09-01"
"R_2WM96G8NnJ5X6cY","https://www.breitbart.com/immigration/2019/08/30/ilhan-omar-united-nations-should-handle-southern-border-crisis/","Yes","Very Extreme","Poor quality",1,"0","Negative","The Nation",1,1,"2019-08-30"
"R_1GDg4j4wGdx1ZdE","https://spectator.org/","Yes","Somewhat extreme","Acceptable quality",0,"0","Negative","The American Spectator",1,0,""
"R_2y2t0H2eFo0WU77","https://www.theblaze.com/news/parscale-lashes-out-at-media-over-wife-report","No","3","Acceptable quality",1,"0","Negative","The Blaze",1,1,"2019-08-30"
"R_3CUaOtDtBbg7tLI","https://www.theblaze.com/trending now/chris fieldThe article was ","No","8","High quality",0,"0","Positive","The Blaze",1,0,""
"R_cGtTO2q2SjgwqEF","https://spectator.org/retire-the-boneless-wonders/","No","Somewhat extreme","High quality",0,"Shock","Neutral","The American Spectator",1,1,"2019-08-31"
"R_3EWiFDsIiO4K13X","https://spectator.org/why-michelle-obama-wont-run-in-2020/","No","8","High quality",0,"0","Neutral","The American Spectator",1,1,"2019-09-26"
"R_2CNjhs0qnaMG2XI","https://www.breitbart.com/clips/2019/08/31/msnbcs-chris-hayes-if-the-electoral-college-wasnt-in-the-constitution-it-would-be-unconstitutional/","No","3","Acceptable quality",0,"0","Positive","Breitbart",1,1,"2019-08-31"
"R_27I6LQT0F42N4vn","https://www.breitbart.com/immigration/2019/08/30/ilhan-omar-united-nations-should-handle-southern-border-crisis/","Yes","Somewhat extreme","Poor quality",0,"0","Neutral","The Nation",1,1,"2019-08-30"
"R_2ARS6gvmq1RXXhD","https://spectator.org/from-the-archives-who-is-kim-campbell-mordecai-richler-explains-in-our-october-1993-issue/","No","Moderate","High quality",0,"0","Positive","The American Spectator",1,1,"2019-08-31"
"R_3oU50iWx5OdOqdu","https://www.breitbart.com/border/2019/08/31/multiple-people-shot-in-west-texas-active-shooter-incident/","No","Moderate","Very high quality",0,"Sadness","Negative","Breitbart",1,1,"2019-08-31"
"R_22QFnxDaa10TNwM","https://www.theblaze.com/news/bernie-sanders-says-hes-open-to-a-meat-tax-to-fight-climate-change","No","2","Acceptable quality",0,"0","Neutral","The Blaze",1,1,"2019-08-31"
"R_3f7umHzM8MOxi01","https://www.theblaze.com/news/bernie-sanders-says-hes-open-to-a-meat-tax-to-fight-climate-change","No","2","High quality",0,"0","Neutral","The Blaze",1,1,"2019-08-31"
"R_3luhnPr6M3zMYFK","https://spectator.org/why-michelle-obama-wont-run-in-2020/","Yes","8","Poor quality",0,"Anger","Negative","The American Spectator",1,1,"2019-08-26"
"R_2c64Qsco8BtyXCI","https://www.breitbart.com/politics/2019/09/01/president-trump-stronger-background-checks-would-not-stop-attacks/","No","3","Very poor quality",0,"Confusion","Positive","Breitbart",1,1,"2019-09-01"
"R_ptspzWbZ8TeX3Md","https://www.theblaze.com/news/bernie-sanders-says-hes-open-to-a-meat-tax-to-fight-climate-change","No","2","High quality",0,"0","Positive","The Blaze",1,1,"2019-08-31"
"R_2dKpOlcgqTrmbs2","https://www.breitbart.com/politics/2019/09/01/president-trump-stronger-background-checks-would-not-stop-attacks/","No","Moderate","Acceptable quality",0,"0","Positive","Breitbart",1,1,"2019-09-01"
"R_8faWDNacfsOGsEN","https://spectator.org/why-michelle-obama-wont-run-in-2020/","No","2","High quality",0,"0","Neutral","The American Spectator",1,1,"2019-08-26"
"R_UEfPmeypnn45CGB","https://www.theblaze.com/news/china-jails-hong-kong-opposition-leaders-police-order-cancellation-of-planned-protest","No","Moderate","High quality",0,"0","Positive","The Blaze",1,1,"2019-08-30"
"R_2EuE7Y5urYUqtrA","https://www.breitbart.com/border/2019/09/01/cartel-violence-continues-in-mexican-border-cities-of-tijuana-and-juarez/","Yes","Very Extreme","Very poor quality",1,"Shock","Negative","Breitbart",1,1,"2019-09-01"
"R_3k6umzrN5k6R8wx","https://www.theblaze.com/news/top-trump-campaign-official-reveals-which-2020-dem-the-trump-campaign-fears-most","Yes","2","Very high quality",0,"Shock","Neutral","The Blaze",1,1,"2019-08-31"
"R_1n3z6wIVizYDd3k","https://www.breitbart.com/politics/2019/09/01/pinkerton-the-message-of-labor-day-is-workers-need-to-stick-together-now-more-than-ever/","No","3","Very high quality",0,"0","Positive","Breitbart",1,1,"2019-09-01"
"R_2CTEZVkALZHuL81","https://www.theblaze.com/news/parscale-lashes-out-at-media-over-wife-report","No","Very Extreme","Very poor quality",0,"0","Negative","The Blaze",1,1,"2019-08-30"
"R_ylkexO3CWWfLXbj","https://spectator.org/the-comey-brennan-conspiracy-to-violate-trumps-civil-rights/","Yes","5","Very poor quality",0,"0","Negative","The American Spectator",1,1,"2019-09-02"
"R_1l5DoVAyyHcvYOK","https://spectator.org/the-times-outraged-panics-as-media-matters-tactics-turned-on-paper/","No","8","High quality",0,"0","Negative","The American Spectator",1,1,"2019-08-27"
"R_4UtYsxCGbWlegrT","https://www.theblaze.com/jon-miller/msnbc-clai","No","Somewhat extreme","Acceptable quality",0,"0","Negative","The Blaze",1,1,"2019-08-30"
"R_WuJvZNsZloS7AVr","https://uvacommscience.eu.qualtrics.com/jfe/form/SV_9Ss9h9TjwG7kjad?Q_CHL=email?external_id=sanel36@live.com","No","Somewhat extreme","Poor quality",0,"Sadness","Neutral",NA,0,NA,""
"R_27KixhZFLECi4KN","https://www.breitbart.com/politics/2019/09/03/joe-biden-pushes-ban-on-gun-magazines-secret-service-used-to-protect-him/","Yes","8","Very poor quality",0,"Shock","Negative","Breitbart",1,1,"2019-09-03"
"R_blrT68hW78E7Pax","https://www.breitbart.com/politics/2019/09/03/nolte-biden-pledges-to-ban-guns-with-magazines-that-hold-multiple-bullets/","Yes","Very Extreme","Very poor quality",1,"Shock","Negative","Breitbart",1,1,"2019-09-03"
"R_1HhpNZWeHMpDYqN","https://spectator.org/the-national-popular-vote-con-job/","Yes","8","Poor quality",0,"Anger","Negative","The Nation",1,1,"2019-09-03"
